clock,pid,state,cpu_done,cpu_total,io_done,io_total
9,6,READY,0,149,0,26
9,7,READY,0,97,0,35
9,8,READY,0,21,0,190
9,9,READY,0,159,0,30
9,10,READY,0,130,0,17
9,1,RUNNING,9,117,0,23
10,2,READY,0,80,0,20
10,3,READY,0,134,0,11
10,4,READY,0,60,0,145
10,5,READY,0,166,0,22
10,6,READY,0,149,0,26
10,7,READY,0,97,0,35
10,8,READY,0,21,0,190
10,9,READY,0,159,0,30
10,10,READY,0,130,0,17
10,1,WAITING,10,117,0,23
11,3,READY,0,134,0,11
11,4,READY,0,60,0,145
11,5,READY,0,166,0,22
11,6,READY,0,149,0,26
11,7,READY,0,97,0,35
11,8,READY,0,21,0,190
11,9,READY,0,159,0,30
11,10,READY,0,130,0,17
11,1,WAITING,10,117,1,23
11,2,RUNNING,1,80,0,20
12,3,READY,0,134,0,11
12,4,READY,0,60,0,145
12,5,READY,0,166,0,22
12,6,READY,0,149,0,26
12,7,READY,0,97,0,35
12,8,READY,0,21,0,190
12,9,READY,0,159,0,30
12,10,READY,0,130,0,17
12,1,WAITING,10,117,2,23
12,2,RUNNING,2,80,0,20
13,3,READY,0,134,0,11
13,4,READY,0,60,0,145
13,5,READY,0,166,0,22
13,6,READY,0,149,0,26
13,7,READY,0,97,0,35
13,8,READY,0,21,0,190
13,9,READY,0,159,0,30
13,10,READY,0,130,0,17
13,1,WAITING,10,117,3,23
13,2,RUNNING,3,80,0,20
14,3,READY,0,134,0,11
14,4,READY,0,60,0,145
14,5,READY,0,166,0,22
14,6,READY,0,149,0,26
14,7,READY,0,97,0,35
14,8,READY,0,21,0,190
14,9,READY,0,159,0,30
14,10,READY,0,130,0,17
14,1,WAITING,10,117,4,23
14,2,RUNNING,4,80,0,20
15,3,READY,0,134,0,11
15,4,READY,0,60,0,145
15,5,READY,0,166,0,22
15,6,READY,0,149,0,26
15,7,READY,0,97,0,35
15,8,READY,0,21,0,190
15,9,READY,0,159,0,30
15,10,READY,0,130,0,17
15,1,WAITING,10,117,5,23
15,2,RUNNING,5,80,0,20
16,3,READY,0,134,0,11
16,4,READY,0,60,0,145
16,5,READY,0,166,0,22
16,6,READY,0,149,0,26
16,7,READY,0,97,0,35
16,8,READY,0,21,0,190
16,9,READY,0,159,0,30
16,10,READY,0,130,0,17
16,1,WAITING,10,117,6,23
16,2,RUNNING,6,80,0,20
17,3,READY,0,134,0,11
17,4,READY,0,60,0,145
17,5,READY,0,166,0,22
17,6,READY,0,149,0,26
17,7,READY,0,97,0,35
17,8,READY,0,21,0,190
17,9,READY,0,159,0,30
17,10,READY,0,130,0,17
17,1,WAITING,10,117,7,23
17,2,RUNNING,7,80,0,20
18,3,READY,0,134,0,11
18,4,READY,0,60,0,145
18,5,READY,0,166,0,22
18,6,READY,0,149,0,26
18,7,READY,0,97,0,35
18,8,READY,0,21,0,190
18,9,READY,0,159,0,30
18,10,READY,0,130,0,17
18,1,WAITING,10,117,8,23
18,2,RUNNING,8,80,0,20
19,3,READY,0,134,0,11
19,4,READY,0,60,0,145
19,5,READY,0,166,0,22
19,6,READY,0,149,0,26
19,7,READY,0,97,0,35
19,8,READY,0,21,0,190
19,9,READY,0,159,0,30
19,10,READY,0,130,0,17
19,1,WAITING,10,117,9,23
19,2,RUNNING,9,80,0,20
20,3,READY,0,134,0,11
20,4,READY,0,60,0,145
20,5,READY,0,166,0,22
20,6,READY,0,149,0,26
20,7,READY,0,97,0,35
20,8,READY,0,21,0,190
20,9,READY,0,159,0,30
20,10,READY,0,130,0,17
20,1,WAITING,10,117,10,23
20,2,WAITING,10,80,0,20
21,4,READY,0,60,0,145
21,5,READY,0,166,0,22
21,6,READY,0,149,0,26
21,7,READY,0,97,0,35
21,8,READY,0,21,0,190
21,9,READY,0,159,0,30
21,10,READY,0,130,0,17
21,1,WAITING,10,117,11,23
21,2,WAITING,10,80,1,20
21,3,RUNNING,1,134,0,11
22,4,READY,0,60,0,145
22,5,READY,0,166,0,22
22,6,READY,0,149,0,26
22,7,READY,0,97,0,35
22,8,READY,0,21,0,190
22,9,READY,0,159,0,30
22,10,READY,0,130,0,17
22,1,WAITING,10,117,12,23
22,2,WAITING,10,80,2,20
22,3,RUNNING,2,134,0,11
23,4,READY,0,60,0,145
23,5,READY,0,166,0,22
23,6,READY,0,149,0,26
23,7,READY,0,97,0,35
23,8,READY,0,21,0,190
23,9,READY,0,159,0,30
23,10,READY,0,130,0,17
23,1,WAITING,10,117,13,23
23,2,WAITING,10,80,3,20
23,3,RUNNING,3,134,0,11
24,4,READY,0,60,0,145
24,5,READY,0,166,0,22
24,6,READY,0,149,0,26
24,7,READY,0,97,0,35
24,8,READY,0,21,0,190
24,9,READY,0,159,0,30
24,10,READY,0,130,0,17
24,1,WAITING,10,117,14,23
24,2,WAITING,10,80,4,20
24,3,RUNNING,4,134,0,11
25,4,READY,0,60,0,145
25,5,READY,0,166,0,22
25,6,READY,0,149,0,26
25,7,READY,0,97,0,35
25,8,READY,0,21,0,190
25,9,READY,0,159,0,30
25,10,READY,0,130,0,17
25,1,WAITING,10,117,15,23
25,2,WAITING,10,80,5,20
25,3,RUNNING,5,134,0,11
26,4,READY,0,60,0,145
26,5,READY,0,166,0,22
26,6,READY,0,149,0,26
26,7,READY,0,97,0,35
26,8,READY,0,21,0,190
26,9,READY,0,159,0,30
26,10,READY,0,130,0,17
26,1,WAITING,10,117,16,23
26,2,WAITING,10,80,6,20
26,3,RUNNING,6,134,0,11
27,4,READY,0,60,0,145
27,5,READY,0,166,0,22
27,6,READY,0,149,0,26
27,7,READY,0,97,0,35
27,8,READY,0,21,0,190
27,9,READY,0,159,0,30
27,10,READY,0,130,0,17
27,1,WAITING,10,117,17,23
27,2,WAITING,10,80,7,20
27,3,RUNNING,7,134,0,11
28,4,READY,0,60,0,145
28,5,READY,0,166,0,22
28,6,READY,0,149,0,26
28,7,READY,0,97,0,35
28,8,READY,0,21,0,190
28,9,READY,0,159,0,30
28,10,READY,0,130,0,17
28,1,WAITING,10,117,18,23
28,2,WAITING,10,80,8,20
28,3,RUNNING,8,134,0,11
29,4,READY,0,60,0,145
29,5,READY,0,166,0,22
29,6,READY,0,149,0,26
29,7,READY,0,97,0,35
29,8,READY,0,21,0,190
29,9,READY,0,159,0,30
29,10,READY,0,130,0,17
29,1,WAITING,10,117,19,23
29,2,WAITING,10,80,9,20
29,3,RUNNING,9,134,0,11
30,4,READY,0,60,0,145
30,5,READY,0,166,0,22
30,6,READY,0,149,0,26
30,7,READY,0,97,0,35
30,8,READY,0,21,0,190
30,9,READY,0,159,0,30
30,10,READY,0,130,0,17
30,1,WAITING,10,117,20,23
30,2,WAITING,10,80,10,20
30,3,RUNNING,10,134,0,11
31,4,READY,0,60,0,145
31,5,READY,0,166,0,22
31,6,READY,0,149,0,26
31,7,READY,0,97,0,35
31,8,READY,0,21,0,190
31,9,READY,0,159,0,30
31,10,READY,0,130,0,17
31,1,WAITING,10,117,21,23
31,2,WAITING,10,80,11,20
31,3,WAITING,11,134,0,11
32,5,READY,0,166,0,22
32,6,READY,0,149,0,26
32,7,READY,0,97,0,35
32,8,READY,0,21,0,190
32,9,READY,0,159,0,30
32,10,READY,0,130,0,17
32,1,WAITING,10,117,22,23
32,2,WAITING,10,80,12,20
32,3,WAITING,11,134,1,11
32,4,RUNNING,1,60,0,145
33,5,READY,0,166,0,22
33,6,READY,0,149,0,26
33,7,READY,0,97,0,35
33,8,READY,0,21,0,190
33,9,READY,0,159,0,30
33,10,READY,0,130,0,17
33,1,READY,10,117,23,23
33,2,WAITING,10,80,13,20
33,3,WAITING,11,134,2,11
33,4,WAITING,2,60,0,145
34,6,READY,0,149,0,26
34,7,READY,0,97,0,35
34,8,READY,0,21,0,190
34,9,READY,0,159,0,30
34,10,READY,0,130,0,17
34,1,READY,10,117,23,23
34,2,WAITING,10,80,14,20
34,3,WAITING,11,134,3,11
34,4,WAITING,2,60,1,145
34,5,RUNNING,1,166,0,22
35,6,READY,0,149,0,26
35,7,READY,0,97,0,35
35,8,READY,0,21,0,190
35,9,READY,0,159,0,30
35,10,READY,0,130,0,17
35,1,READY,10,117,23,23
35,2,WAITING,10,80,15,20
35,3,WAITING,11,134,4,11
35,4,WAITING,2,60,2,145
35,5,RUNNING,2,166,0,22
36,6,READY,0,149,0,26
36,7,READY,0,97,0,35
36,8,READY,0,21,0,190
36,9,READY,0,159,0,30
36,10,READY,0,130,0,17
36,1,READY,10,117,23,23
36,2,WAITING,10,80,16,20
36,3,WAITING,11,134,5,11
36,4,WAITING,2,60,3,145
36,5,RUNNING,3,166,0,22
37,6,READY,0,149,0,26
37,7,READY,0,97,0,35
37,8,READY,0,21,0,190
37,9,READY,0,159,0,30
37,10,READY,0,130,0,17
37,1,READY,10,117,23,23
37,2,WAITING,10,80,17,20
37,3,WAITING,11,134,6,11
37,4,WAITING,2,60,4,145
37,5,RUNNING,4,166,0,22
38,6,READY,0,149,0,26
38,7,READY,0,97,0,35
38,8,READY,0,21,0,190
38,9,READY,0,159,0,30
38,10,READY,0,130,0,17
38,1,READY,10,117,23,23
38,2,WAITING,10,80,18,20
38,3,WAITING,11,134,7,11
38,4,WAITING,2,60,5,145
38,5,RUNNING,5,166,0,22
39,6,READY,0,149,0,26
39,7,READY,0,97,0,35
39,8,READY,0,21,0,190
39,9,READY,0,159,0,30
39,10,READY,0,130,0,17
39,1,READY,10,117,23,23
39,2,WAITING,10,80,19,20
39,3,WAITING,11,134,8,11
39,4,WAITING,2,60,6,145
39,5,RUNNING,6,166,0,22
40,6,READY,0,149,0,26
40,7,READY,0,97,0,35
40,8,READY,0,21,0,190
40,9,READY,0,159,0,30
40,10,READY,0,130,0,17
40,1,READY,10,117,23,23
40,2,READY,10,80,20,20
40,3,WAITING,11,134,9,11
40,4,WAITING,2,60,7,145
40,5,RUNNING,7,166,0,22
41,6,READY,0,149,0,26
41,7,READY,0,97,0,35
41,8,READY,0,21,0,190
41,9,READY,0,159,0,30
41,10,READY,0,130,0,17
41,1,READY,10,117,23,23
41,2,READY,10,80,20,20
41,3,WAITING,11,134,10,11
41,4,WAITING,2,60,8,145
41,5,RUNNING,8,166,0,22
42,6,READY,0,149,0,26
42,7,READY,0,97,0,35
42,8,READY,0,21,0,190
42,9,READY,0,159,0,30
42,10,READY,0,130,0,17
42,1,READY,10,117,23,23
42,2,READY,10,80,20,20
42,3,READY,11,134,11,11
42,4,WAITING,2,60,9,145
42,5,WAITING,9,166,0,22
43,7,READY,0,97,0,35
43,8,READY,0,21,0,190
43,9,READY,0,159,0,30
43,10,READY,0,130,0,17
43,1,READY,10,117,23,23
43,2,READY,10,80,20,20
43,3,READY,11,134,11,11
43,4,WAITING,2,60,10,145
43,5,WAITING,9,166,1,22
43,6,RUNNING,1,149,0,26
44,7,READY,0,97,0,35
44,8,READY,0,21,0,190
44,9,READY,0,159,0,30
44,10,READY,0,130,0,17
44,1,READY,10,117,23,23
44,2,READY,10,80,20,20
44,3,READY,11,134,11,11
44,4,WAITING,2,60,11,145
44,5,WAITING,9,166,2,22
44,6,RUNNING,2,149,0,26
45,7,READY,0,97,0,35
45,8,READY,0,21,0,190
45,9,READY,0,159,0,30
45,10,READY,0,130,0,17
45,1,READY,10,117,23,23
45,2,READY,10,80,20,20
45,3,READY,11,134,11,11
45,4,WAITING,2,60,12,145
45,5,WAITING,9,166,3,22
45,6,RUNNING,3,149,0,26
46,7,READY,0,97,0,35
46,8,READY,0,21,0,190
46,9,READY,0,159,0,30
46,10,READY,0,130,0,17
46,1,READY,10,117,23,23
46,2,READY,10,80,20,20
46,3,READY,11,134,11,11
46,4,WAITING,2,60,13,145
46,5,WAITING,9,166,4,22
46,6,RUNNING,4,149,0,26
47,7,READY,0,97,0,35
47,8,READY,0,21,0,190
47,9,READY,0,159,0,30
47,10,READY,0,130,0,17
47,1,READY,10,117,23,23
47,2,READY,10,80,20,20
47,3,READY,11,134,11,11
47,4,WAITING,2,60,14,145
47,5,WAITING,9,166,5,22
47,6,RUNNING,5,149,0,26
48,7,READY,0,97,0,35
48,8,READY,0,21,0,190
48,9,READY,0,159,0,30
48,10,READY,0,130,0,17
48,1,READY,10,117,23,23
48,2,READY,10,80,20,20
48,3,READY,11,134,11,11
48,4,WAITING,2,60,15,145
48,5,WAITING,9,166,6,22
48,6,RUNNING,6,149,0,26
49,7,READY,0,97,0,35
49,8,READY,0,21,0,190
49,9,READY,0,159,0,30
49,10,READY,0,130,0,17
49,1,READY,10,117,23,23
49,2,READY,10,80,20,20
49,3,READY,11,134,11,11
49,4,WAITING,2,60,16,145
49,5,WAITING,9,166,7,22
49,6,RUNNING,7,149,0,26
50,7,READY,0,97,0,35
50,8,READY,0,21,0,190
50,9,READY,0,159,0,30
50,10,READY,0,130,0,17
50,1,READY,10,117,23,23
50,2,READY,10,80,20,20
50,3,READY,11,134,11,11
50,4,WAITING,2,60,17,145
50,5,WAITING,9,166,8,22
50,6,WAITING,8,149,0,26
51,8,READY,0,21,0,190
51,9,READY,0,159,0,30
51,10,READY,0,130,0,17
51,1,READY,10,117,23,23
51,2,READY,10,80,20,20
51,3,READY,11,134,11,11
51,4,WAITING,2,60,18,145
51,5,WAITING,9,166,9,22
51,6,WAITING,8,149,1,26
51,7,RUNNING,1,97,0,35
52,8,READY,0,21,0,190
52,9,READY,0,159,0,30
52,10,READY,0,130,0,17
52,1,READY,10,117,23,23
52,2,READY,10,80,20,20
52,3,READY,11,134,11,11
52,4,WAITING,2,60,19,145
52,5,WAITING,9,166,10,22
52,6,WAITING,8,149,2,26
52,7,RUNNING,2,97,0,35
53,8,READY,0,21,0,190
53,9,READY,0,159,0,30
53,10,READY,0,130,0,17
53,1,READY,10,117,23,23
53,2,READY,10,80,20,20
53,3,READY,11,134,11,11
53,4,WAITING,2,60,20,145
53,5,WAITING,9,166,11,22
53,6,WAITING,8,149,3,26
53,7,RUNNING,3,97,0,35
54,8,READY,0,21,0,190
54,9,READY,0,159,0,30
54,10,READY,0,130,0,17
54,1,READY,10,117,23,23
54,2,READY,10,80,20,20
54,3,READY,11,134,11,11
54,4,WAITING,2,60,21,145
54,5,WAITING,9,166,12,22
54,6,WAITING,8,149,4,26
54,7,RUNNING,4,97,0,35
55,8,READY,0,21,0,190
55,9,READY,0,159,0,30
55,10,READY,0,130,0,17
55,1,READY,10,117,23,23
55,2,READY,10,80,20,20
55,3,READY,11,134,11,11
55,4,WAITING,2,60,22,145
55,5,WAITING,9,166,13,22
55,6,WAITING,8,149,5,26
55,7,RUNNING,5,97,0,35
56,8,READY,0,21,0,190
56,9,READY,0,159,0,30
56,10,READY,0,130,0,17
56,1,READY,10,117,23,23
56,2,READY,10,80,20,20
56,3,READY,11,134,11,11
56,4,WAITING,2,60,23,145
56,5,WAITING,9,166,14,22
56,6,WAITING,8,149,6,26
56,7,RUNNING,6,97,0,35
57,8,READY,0,21,0,190
57,9,READY,0,159,0,30
57,10,READY,0,130,0,17
57,1,READY,10,117,23,23
57,2,READY,10,80,20,20
57,3,READY,11,134,11,11
57,4,WAITING,2,60,24,145
57,5,WAITING,9,166,15,22
57,6,WAITING,8,149,7,26
57,7,RUNNING,7,97,0,35
58,8,READY,0,21,0,190
58,9,READY,0,159,0,30
58,10,READY,0,130,0,17
58,1,READY,10,117,23,23
58,2,READY,10,80,20,20
58,3,READY,11,134,11,11
58,4,WAITING,2,60,25,145
58,5,WAITING,9,166,16,22
58,6,WAITING,8,149,8,26
58,7,RUNNING,8,97,0,35
59,8,READY,0,21,0,190
59,9,READY,0,159,0,30
59,10,READY,0,130,0,17
59,1,READY,10,117,23,23
59,2,READY,10,80,20,20
59,3,READY,11,134,11,11
59,4,WAITING,2,60,26,145
59,5,WAITING,9,166,17,22
59,6,WAITING,8,149,9,26
59,7,RUNNING,9,97,0,35
60,8,READY,0,21,0,190
60,9,READY,0,159,0,30
60,10,READY,0,130,0,17
60,1,READY,10,117,23,23
60,2,READY,10,80,20,20
60,3,READY,11,134,11,11
60,4,WAITING,2,60,27,145
60,5,WAITING,9,166,18,22
60,6,WAITING,8,149,10,26
60,7,RUNNING,10,97,0,35
61,8,READY,0,21,0,190
61,9,READY,0,159,0,30
61,10,READY,0,130,0,17
61,1,READY,10,117,23,23
61,2,READY,10,80,20,20
61,3,READY,11,134,11,11
61,4,WAITING,2,60,28,145
61,5,WAITING,9,166,19,22
61,6,WAITING,8,149,11,26
61,7,RUNNING,11,97,0,35
62,8,READY,0,21,0,190
62,9,READY,0,159,0,30
62,10,READY,0,130,0,17
62,1,READY,10,117,23,23
62,2,READY,10,80,20,20
62,3,READY,11,134,11,11
62,4,WAITING,2,60,29,145
62,5,WAITING,9,166,20,22
62,6,WAITING,8,149,12,26
62,7,WAITING,12,97,0,35
63,9,READY,0,159,0,30
63,10,READY,0,130,0,17
63,1,READY,10,117,23,23
63,2,READY,10,80,20,20
63,3,READY,11,134,11,11
63,4,WAITING,2,60,30,145
63,5,WAITING,9,166,21,22
63,6,WAITING,8,149,13,26
63,7,WAITING,12,97,1,35
63,8,RUNNING,1,21,0,190
64,9,READY,0,159,0,30
64,10,READY,0,130,0,17
64,1,READY,10,117,23,23
64,2,READY,10,80,20,20
64,3,READY,11,134,11,11
64,5,READY,9,166,22,22
64,4,WAITING,2,60,31,145
64,6,WAITING,8,149,14,26
64,7,WAITING,12,97,2,35
64,8,RUNNING,2,21,0,190
65,9,READY,0,159,0,30
65,10,READY,0,130,0,17
65,1,READY,10,117,23,23
65,2,READY,10,80,20,20
65,3,READY,11,134,11,11
65,5,READY,9,166,22,22
65,4,WAITING,2,60,32,145
65,6,WAITING,8,149,15,26
65,7,WAITING,12,97,3,35
65,8,WAITING,3,21,0,190
66,10,READY,0,130,0,17
66,1,READY,10,117,23,23
66,2,READY,10,80,20,20
66,3,READY,11,134,11,11
66,5,READY,9,166,22,22
66,4,WAITING,2,60,33,145
66,6,WAITING,8,149,16,26
66,7,WAITING,12,97,4,35
66,8,WAITING,3,21,1,190
66,9,RUNNING,1,159,0,30
67,10,READY,0,130,0,17
67,1,READY,10,117,23,23
67,2,READY,10,80,20,20
67,3,READY,11,134,11,11
67,5,READY,9,166,22,22
67,4,WAITING,2,60,34,145
67,6,WAITING,8,149,17,26
67,7,WAITING,12,97,5,35
67,8,WAITING,3,21,2,190
67,9,RUNNING,2,159,0,30
68,10,READY,0,130,0,17
68,1,READY,10,117,23,23
68,2,READY,10,80,20,20
68,3,READY,11,134,11,11
68,5,READY,9,166,22,22
68,4,WAITING,2,60,35,145
68,6,WAITING,8,149,18,26
68,7,WAITING,12,97,6,35
68,8,WAITING,3,21,3,190
68,9,RUNNING,3,159,0,30
69,10,READY,0,130,0,17
69,1,READY,10,117,23,23
69,2,READY,10,80,20,20
69,3,READY,11,134,11,11
69,5,READY,9,166,22,22
69,4,WAITING,2,60,36,145
69,6,WAITING,8,149,19,26
69,7,WAITING,12,97,7,35
69,8,WAITING,3,21,4,190
69,9,RUNNING,4,159,0,30
70,10,READY,0,130,0,17
70,1,READY,10,117,23,23
70,2,READY,10,80,20,20
70,3,READY,11,134,11,11
70,5,READY,9,166,22,22
70,4,WAITING,2,60,37,145
70,6,WAITING,8,149,20,26
70,7,WAITING,12,97,8,35
70,8,WAITING,3,21,5,190
70,9,RUNNING,5,159,0,30
71,10,READY,0,130,0,17
71,1,READY,10,117,23,23
71,2,READY,10,80,20,20
71,3,READY,11,134,11,11
71,5,READY,9,166,22,22
71,4,WAITING,2,60,38,145
71,6,WAITING,8,149,21,26
71,7,WAITING,12,97,9,35
71,8,WAITING,3,21,6,190
71,9,RUNNING,6,159,0,30
72,10,READY,0,130,0,17
72,1,READY,10,117,23,23
72,2,READY,10,80,20,20
72,3,READY,11,134,11,11
72,5,READY,9,166,22,22
72,4,WAITING,2,60,39,145
72,6,WAITING,8,149,22,26
72,7,WAITING,12,97,10,35
72,8,WAITING,3,21,7,190
72,9,RUNNING,7,159,0,30
73,10,READY,0,130,0,17
73,1,READY,10,117,23,23
73,2,READY,10,80,20,20
73,3,READY,11,134,11,11
73,5,READY,9,166,22,22
73,4,WAITING,2,60,40,145
73,6,WAITING,8,149,23,26
73,7,WAITING,12,97,11,35
73,8,WAITING,3,21,8,190
73,9,RUNNING,8,159,0,30
74,10,READY,0,130,0,17
74,1,READY,10,117,23,23
74,2,READY,10,80,20,20
74,3,READY,11,134,11,11
74,5,READY,9,166,22,22
74,4,WAITING,2,60,41,145
74,6,WAITING,8,149,24,26
74,7,WAITING,12,97,12,35
74,8,WAITING,3,21,9,190
74,9,WAITING,9,159,0,30
75,1,READY,10,117,23,23
75,2,READY,10,80,20,20
75,3,READY,11,134,11,11
75,5,READY,9,166,22,22
75,4,WAITING,2,60,42,145
75,6,WAITING,8,149,25,26
75,7,WAITING,12,97,13,35
75,8,WAITING,3,21,10,190
75,9,WAITING,9,159,1,30
75,10,RUNNING,1,130,0,17
76,1,READY,10,117,23,23
76,2,READY,10,80,20,20
76,3,READY,11,134,11,11
76,5,READY,9,166,22,22
76,6,READY,8,149,26,26
76,4,WAITING,2,60,43,145
76,7,WAITING,12,97,14,35
76,8,WAITING,3,21,11,190
76,9,WAITING,9,159,2,30
76,10,RUNNING,2,130,0,17
77,1,READY,10,117,23,23
77,2,READY,10,80,20,20
77,3,READY,11,134,11,11
77,5,READY,9,166,22,22
77,6,READY,8,149,26,26
77,4,WAITING,2,60,44,145
77,7,WAITING,12,97,15,35
77,8,WAITING,3,21,12,190
77,9,WAITING,9,159,3,30
77,10,RUNNING,3,130,0,17
78,1,READY,10,117,23,23
78,2,READY,10,80,20,20
78,3,READY,11,134,11,11
78,5,READY,9,166,22,22
78,6,READY,8,149,26,26
78,4,WAITING,2,60,45,145
78,7,WAITING,12,97,16,35
78,8,WAITING,3,21,13,190
78,9,WAITING,9,159,4,30
78,10,RUNNING,4,130,0,17
79,1,READY,10,117,23,23
79,2,READY,10,80,20,20
79,3,READY,11,134,11,11
79,5,READY,9,166,22,22
79,6,READY,8,149,26,26
79,4,WAITING,2,60,46,145
79,7,WAITING,12,97,17,35
79,8,WAITING,3,21,14,190
79,9,WAITING,9,159,5,30
79,10,RUNNING,5,130,0,17
80,1,READY,10,117,23,23
80,2,READY,10,80,20,20
80,3,READY,11,134,11,11
80,5,READY,9,166,22,22
80,6,READY,8,149,26,26
80,4,WAITING,2,60,47,145
80,7,WAITING,12,97,18,35
80,8,WAITING,3,21,15,190
80,9,WAITING,9,159,6,30
80,10,WAITING,6,130,0,17
81,2,READY,10,80,20,20
81,3,READY,11,134,11,11
81,5,READY,9,166,22,22
81,6,READY,8,149,26,26
81,4,WAITING,2,60,48,145
81,7,WAITING,12,97,19,35
81,8,WAITING,3,21,16,190
81,9,WAITING,9,159,7,30
81,10,WAITING,6,130,1,17
81,1,RUNNING,11,117,23,23
82,2,READY,10,80,20,20
82,3,READY,11,134,11,11
82,5,READY,9,166,22,22
82,6,READY,8,149,26,26
82,4,WAITING,2,60,49,145
82,7,WAITING,12,97,20,35
82,8,WAITING,3,21,17,190
82,9,WAITING,9,159,8,30
82,10,WAITING,6,130,2,17
82,1,RUNNING,12,117,23,23
83,2,READY,10,80,20,20
83,3,READY,11,134,11,11
83,5,READY,9,166,22,22
83,6,READY,8,149,26,26
83,4,WAITING,2,60,50,145
83,7,WAITING,12,97,21,35
83,8,WAITING,3,21,18,190
83,9,WAITING,9,159,9,30
83,10,WAITING,6,130,3,17
83,1,RUNNING,13,117,23,23
84,2,READY,10,80,20,20
84,3,READY,11,134,11,11
84,5,READY,9,166,22,22
84,6,READY,8,149,26,26
84,4,WAITING,2,60,51,145
84,7,WAITING,12,97,22,35
84,8,WAITING,3,21,19,190
84,9,WAITING,9,159,10,30
84,10,WAITING,6,130,4,17
84,1,RUNNING,14,117,23,23
85,2,READY,10,80,20,20
85,3,READY,11,134,11,11
85,5,READY,9,166,22,22
85,6,READY,8,149,26,26
85,4,WAITING,2,60,52,145
85,7,WAITING,12,97,23,35
85,8,WAITING,3,21,20,190
85,9,WAITING,9,159,11,30
85,10,WAITING,6,130,5,17
85,1,RUNNING,15,117,23,23
86,2,READY,10,80,20,20
86,3,READY,11,134,11,11
86,5,READY,9,166,22,22
86,6,READY,8,149,26,26
86,4,WAITING,2,60,53,145
86,7,WAITING,12,97,24,35
86,8,WAITING,3,21,21,190
86,9,WAITING,9,159,12,30
86,10,WAITING,6,130,6,17
86,1,RUNNING,16,117,23,23
87,2,READY,10,80,20,20
87,3,READY,11,134,11,11
87,5,READY,9,166,22,22
87,6,READY,8,149,26,26
87,4,WAITING,2,60,54,145
87,7,WAITING,12,97,25,35
87,8,WAITING,3,21,22,190
87,9,WAITING,9,159,13,30
87,10,WAITING,6,130,7,17
87,1,RUNNING,17,117,23,23
88,2,READY,10,80,20,20
88,3,READY,11,134,11,11
88,5,READY,9,166,22,22
88,6,READY,8,149,26,26
88,4,WAITING,2,60,55,145
88,7,WAITING,12,97,26,35
88,8,WAITING,3,21,23,190
88,9,WAITING,9,159,14,30
88,10,WAITING,6,130,8,17
88,1,RUNNING,18,117,23,23
89,2,READY,10,80,20,20
89,3,READY,11,134,11,11
